"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.6112212644871e-23,0.624708422428231,0.541,0.285,3.06019254764035e-19,"Interneurons","ERBB4"
1.65689802971493e-23,0.68850839962491,0.456,0.228,3.14694642783757e-19,"Interneurons","CYP2J2"
1.81724279852554e-23,0.52096300271274,0.921,0.6,3.45148924723956e-19,"Interneurons","PTPRS"
1.95390006390503e-23,0.493732479114702,0.611,0.343,3.71104239137481e-19,"Interneurons","STAM2"
2.04798575500257e-23,0.508262599583658,0.763,0.458,3.88973934447639e-19,"Interneurons","CDC42SE2"
2.05649896685907e-23,0.494713600636018,0.724,0.428,3.90590848775544e-19,"Interneurons","ACACA"
2.09507728729714e-23,0.400059420291428,0.817,0.442,3.97918029176346e-19,"Interneurons","KALRN"
2.15523734220902e-23,0.613034890497767,0.614,0.337,4.09344228405759e-19,"Interneurons","ZNF365"
2.23889815237192e-23,0.510518110567474,0.654,0.344,4.25233926079999e-19,"Interneurons","ASTN1"
2.2397347292702e-23,0.660702890703377,0.538,0.294,4.2539281713029e-19,"Interneurons","DEPRECATED-ENSG00000181061"
2.2936835409827e-23,0.5109911807145,0.721,0.431,4.35639314938844e-19,"Interneurons","KIAA2026"
2.31901475156928e-23,0.577293022362933,0.744,0.44,4.40450471765553e-19,"Interneurons","STMN1"
2.36297844270577e-23,0.477171833165302,0.868,0.542,4.48800495623107e-19,"Interneurons","UQCRB"
2.40999304848074e-23,0.470127933359573,0.854,0.49,4.57729979697947e-19,"Interneurons","MAP1LC3A"
2.4796389505961e-23,0.53266921298167,0.876,0.56,4.70957825886717e-19,"Interneurons","FYN"
2.79060494518109e-23,0.576095171427967,0.687,0.409,5.30019597238245e-19,"Interneurons","PPP2R2A"
3.0357093668735e-23,0.519830131605961,0.744,0.427,5.76572280050284e-19,"Interneurons","CNRIP1"
3.06912750620681e-23,0.528760817515698,0.538,0.286,5.8291938725386e-19,"Interneurons","MARCH8"
3.3318475625949e-23,0.418053747038072,0.617,0.328,6.3281780756365e-19,"Interneurons","WHRN"
3.35572907909834e-23,0.700589577333978,0.566,0.322,6.37353623993147e-19,"Interneurons","SASH1"
3.45633632431138e-23,0.451165150091125,0.834,0.505,6.5646195807646e-19,"Interneurons","HNRNPD"
3.45797229635595e-23,0.490158661212802,0.977,0.659,6.56772678246886e-19,"Interneurons","DCTN1"
3.57812379600071e-23,0.685927625223852,0.637,0.373,6.79593052574414e-19,"Interneurons","MMD"
3.60125400005867e-23,0.496686378825224,0.608,0.325,6.83986172231142e-19,"Interneurons","SPATA13"
3.60566157341765e-23,0.438305190508984,0.679,0.383,6.84823302639215e-19,"Interneurons","COL16A1"
3.83851728767486e-23,0.492138293265094,0.73,0.443,7.29049588448086e-19,"Interneurons","RNH1"
4.01366864757687e-23,0.753623238669201,0.363,0.161,7.62316086234275e-19,"Interneurons","TMC7"
4.01721337304675e-23,0.3949295747919,0.882,0.515,7.6298933594277e-19,"Interneurons","ATP6V1A"
4.04525065552532e-23,0.504834602016167,0.718,0.43,7.68314457003924e-19,"Interneurons","NAV1"
4.07359518805922e-23,0.579908364524758,0.583,0.301,7.73697934068087e-19,"Interneurons","GPRASP1"
4.18071535593366e-23,0.391654211387871,0.608,0.292,7.9404326755248e-19,"Interneurons","GABRB3"
4.21371089512955e-23,0.474617674887606,0.679,0.396,8.00310110311955e-19,"Interneurons","PROX1"
4.22020284687358e-23,0.566857303380904,0.777,0.474,8.01543126706699e-19,"Interneurons","HAGH"
4.34643887402256e-23,0.592291138446287,0.623,0.349,8.25519135343104e-19,"Interneurons","CSGALNACT1"
4.42886427938766e-23,0.608709422304112,0.594,0.336,8.41174192584098e-19,"Interneurons","ZNF708"
4.78844649197714e-23,0.43698368162427,0.623,0.335,9.09469642221218e-19,"Interneurons","CUEDC1"
4.98428709404236e-23,0.576513399405689,0.637,0.37,9.46665647771465e-19,"Interneurons","CERS4"
5.01673828384552e-23,0.437246995029341,0.862,0.498,9.5282910225078e-19,"Interneurons","CBX6"
5.27065599263239e-23,0.540735921406776,0.975,0.611,1.00105569268067e-18,"Interneurons","ITM2B"
5.6090987709206e-23,0.46781479985245,0.806,0.477,1.06533612956095e-18,"Interneurons","COX4I1"
5.7088686861744e-23,0.44710771859918,0.845,0.482,1.0842854295651e-18,"Interneurons","HSPH1"
5.9098300361024e-23,0.339362204931784,0.687,0.385,1.12245401875693e-18,"Interneurons","FABP7"
6.25244391741781e-23,0.50414367840233,0.69,0.396,1.18752667323516e-18,"Interneurons","TRAPPC10"
6.50194026017266e-23,0.703927507358855,0.386,0.177,1.23491351361459e-18,"Interneurons","MRAP2"
6.77015055094184e-23,0.432652075330341,0.786,0.443,1.28585469414038e-18,"Interneurons","BTBD8"
6.79231931318024e-23,0.510475024587346,0.766,0.483,1.29006520715232e-18,"Interneurons","ARIH2"
6.95387526034008e-23,0.519126105018721,0.639,0.337,1.32074952819639e-18,"Interneurons","DEPRECATED-ENSG00000176788"
7.39296482160765e-23,0.526497830069905,0.645,0.369,1.40414580856794e-18,"Interneurons","SMG5"
7.51845498272845e-23,0.598066875864217,0.451,0.222,1.42798015486961e-18,"Interneurons","CDR2L"
7.57293964324795e-23,0.524220248682405,0.814,0.51,1.43832842644208e-18,"Interneurons","PSMC5"
8.00498901289666e-23,0.372638967685478,0.839,0.504,1.52038756321946e-18,"Interneurons","POU3F3"
8.00538871889151e-23,0.573015017963603,0.71,0.422,1.52046347937906e-18,"Interneurons","RHOT1"
8.09180636011286e-23,0.468693143656601,0.862,0.514,1.53687678197624e-18,"Interneurons","WSB2"
8.40573017677008e-23,0.505717234641919,0.651,0.374,1.59650033247394e-18,"Interneurons","KCTD13"
8.58527487407856e-23,0.502239056932775,0.789,0.482,1.63060125683374e-18,"Interneurons","TIAL1"
8.67650904185758e-23,0.424407430386394,0.921,0.586,1.64792936232001e-18,"Interneurons","EPB41L2"
9.28824119568946e-23,0.380235653456758,0.715,0.37,1.7641156502973e-18,"Interneurons","PCLO"
9.30951933691783e-23,0.3944351114904,0.662,0.343,1.7681570076608e-18,"Interneurons","DGKB"
9.51447681336858e-23,0.514772169219969,0.755,0.477,1.8070845811631e-18,"Interneurons","ZCRB1"
9.92628501859087e-23,0.538581335820824,0.777,0.471,1.88529931358096e-18,"Interneurons","CDS2"
1.02475313333897e-22,0.474325473311695,0.763,0.453,1.94631362615071e-18,"Interneurons","CORO2B"
1.02899329243919e-22,0.438700448626404,0.769,0.429,1.95436696032976e-18,"Interneurons","SLC25A4"
1.09636911162002e-22,0.627022879597871,0.535,0.292,2.08233385369991e-18,"Interneurons","DGKG"
1.10928349493695e-22,0.529392707208929,0.718,0.441,2.10686214193374e-18,"Interneurons","ZBTB44"
1.11167787271959e-22,0.439920799973537,0.73,0.436,2.11140978365631e-18,"Interneurons","ZFP91"
1.12328915602315e-22,0.535822471377655,0.501,0.265,2.13346309403477e-18,"Interneurons","HECW2"
1.1277592789684e-22,0.496343206904458,0.746,0.42,2.14195319854469e-18,"Interneurons","GDAP1"
1.1404599623836e-22,0.13345089250688,0.715,0.358,2.16607560655516e-18,"Interneurons","SNCG"
1.16584185123245e-22,0.679759446830091,0.459,0.234,2.21428342804579e-18,"Interneurons","OSBPL1A"
1.2621456337826e-22,0.592550552412303,0.577,0.324,2.3971932022433e-18,"Interneurons","ABHD6"
1.56583991855106e-22,0.446798225959317,0.913,0.558,2.97399975730403e-18,"Interneurons","HSP90AB1"
1.60215755302093e-22,0.717391219023796,0.389,0.185,3.04297784045264e-18,"Interneurons","CBS"
1.66232370841862e-22,0.507102883299584,0.749,0.441,3.15725141939948e-18,"Interneurons","NDUFS1"
1.69010517318538e-22,0.42255341018687,0.924,0.591,3.21001675543099e-18,"Interneurons","CD81"
1.79663898206329e-22,0.462683973237387,0.608,0.348,3.4123564186328e-18,"Interneurons","UFL1"
1.83294471087631e-22,0.498288558490824,0.803,0.479,3.48131188936738e-18,"Interneurons","ATP6V0E2"
1.854881430843e-22,0.478399593100741,0.811,0.503,3.52297630160011e-18,"Interneurons","ANKRD17"
1.98828028378155e-22,0.576730720561982,0.58,0.315,3.77634074298629e-18,"Interneurons","SLC1A4"
2.02884387064357e-22,0.478980535132029,0.704,0.393,3.85338316351333e-18,"Interneurons","C1orf21"
2.12939555585665e-22,0.352660313495068,0.994,0.701,4.04436097923853e-18,"Interneurons","PFN2"
2.15684221904557e-22,0.634823074538408,0.566,0.313,4.09649042663324e-18,"Interneurons","TTC19"
2.19090899500528e-22,0.551215395836117,0.583,0.332,4.16119345421353e-18,"Interneurons","PDE4B"
2.21545064990111e-22,0.518500848015917,0.752,0.442,4.20780541935718e-18,"Interneurons","WDR47"
2.32632179653688e-22,0.575961246843609,0.451,0.228,4.4183829881625e-18,"Interneurons","RMDN1"
2.59401942507021e-22,0.417359620971855,0.673,0.349,4.92682109403585e-18,"Interneurons","PDXP"
2.62031587002617e-22,0.455964053667709,0.744,0.433,4.9767659319407e-18,"Interneurons","TMBIM1"
2.63086492904548e-22,0.596524156260583,0.594,0.314,4.99680175973607e-18,"Interneurons","CDKL5"
2.70043374679334e-22,0.494564257221108,0.687,0.405,5.12893381528458e-18,"Interneurons","ANKRD12"
2.83457701293246e-22,0.27297995083069,0.654,0.311,5.38371212066262e-18,"Interneurons","GABRB2"
2.87329534094976e-22,0.492551938946864,0.639,0.355,5.45724984106589e-18,"Interneurons","LMBRD2"
2.89255539030212e-22,0.552762572028554,0.507,0.271,5.49383045280081e-18,"Interneurons","PTPN11"
2.90697022908819e-22,0.606031850986225,0.577,0.312,5.52120855610719e-18,"Interneurons","WDR17"
2.93956791636953e-22,0.51469730471925,0.611,0.316,5.58312134356064e-18,"Interneurons","FGF12"
3.03744469122875e-22,0.327957734238272,1,0.829,5.76901870205076e-18,"Interneurons","MAP1B"
3.12347500210487e-22,0.456357991336016,0.555,0.275,5.93241607149779e-18,"Interneurons","SYNPR"
